Driver,LapNumber,LapTime,Compound,Stint,PitInTime,PitOutTime,Year,Round
TSU,7.0,0 days 00:01:19.193000,HARD,1.0,,,2021,5
TSU,8.0,0 days 00:01:18.427000,HARD,1.0,,,2021,5
TSU,9.0,0 days 00:01:18.590000,HARD,1.0,,,2021,5
TSU,10.0,0 days 00:01:19.119000,HARD,1.0,,,2021,5
TSU,11.0,0 days 00:01:18.483000,HARD,1.0,,,2021,5
TSU,12.0,0 days 00:01:18.848000,HARD,1.0,,,2021,5
TSU,13.0,0 days 00:01:18.490000,HARD,1.0,,,2021,5
TSU,14.0,0 days 00:01:18.420000,HARD,1.0,,,2021,5
TSU,15.0,0 days 00:01:17.681000,HARD,1.0,,,2021,5
TSU,16.0,0 days 00:01:18.444000,HARD,1.0,,,2021,5
TSU,17.0,0 days 00:01:18.490000,HARD,1.0,,,2021,5
TSU,18.0,0 days 00:01:18.829000,HARD,1.0,,,2021,5
TSU,19.0,0 days 00:01:18.093000,HARD,1.0,,,2021,5
TSU,20.0,0 days 00:01:17.842000,HARD,1.0,,,2021,5
TSU,21.0,0 days 00:01:18.325000,HARD,1.0,,,2021,5
TSU,22.0,0 days 00:01:18.374000,HARD,1.0,,,2021,5
TSU,23.0,0 days 00:01:18.080000,HARD,1.0,,,2021,5
TSU,24.0,0 days 00:01:17.989000,HARD,1.0,,,2021,5
TSU,25.0,0 days 00:01:17.867000,HARD,1.0,,,2021,5
TSU,26.0,0 days 00:01:18.251000,HARD,1.0,,,2021,5
TSU,27.0,0 days 00:01:18.051000,HARD,1.0,,,2021,5
TSU,28.0,0 days 00:01:20.396000,HARD,1.0,,,2021,5
TSU,29.0,0 days 00:01:18.141000,HARD,1.0,,,2021,5
TSU,30.0,0 days 00:01:20.625000,HARD,1.0,,,2021,5
TSU,31.0,0 days 00:01:18.626000,HARD,1.0,,,2021,5
TSU,32.0,0 days 00:01:17.754000,HARD,1.0,,,2021,5
TSU,33.0,0 days 00:01:17.034000,HARD,1.0,,,2021,5
TSU,34.0,0 days 00:01:17.043000,HARD,1.0,,,2021,5
TSU,35.0,0 days 00:01:16.742000,HARD,1.0,,,2021,5
TSU,36.0,0 days 00:01:16.820000,HARD,1.0,,,2021,5
TSU,37.0,0 days 00:01:17.503000,HARD,1.0,,,2021,5
TSU,38.0,0 days 00:01:20.113000,HARD,1.0,,,2021,5
TSU,39.0,0 days 00:01:19.247000,HARD,1.0,,,2021,5
TSU,40.0,0 days 00:01:17.312000,HARD,1.0,,,2021,5
TSU,41.0,0 days 00:01:19.522000,HARD,1.0,,,2021,5
TSU,42.0,0 days 00:01:17.556000,HARD,1.0,,,2021,5
TSU,43.0,0 days 00:01:17.717000,HARD,1.0,,,2021,5
TSU,44.0,0 days 00:01:15.880000,HARD,1.0,,,2021,5
TSU,45.0,0 days 00:01:15.635000,HARD,1.0,,,2021,5
TSU,46.0,0 days 00:01:17.634000,HARD,1.0,,,2021,5
TSU,47.0,0 days 00:01:17.469000,HARD,1.0,,,2021,5
TSU,48.0,0 days 00:01:16.913000,HARD,1.0,,,2021,5
TSU,49.0,0 days 00:01:16.880000,HARD,1.0,,,2021,5
TSU,50.0,0 days 00:01:17.240000,HARD,1.0,,,2021,5
TSU,51.0,0 days 00:01:16.702000,HARD,1.0,,,2021,5
TSU,52.0,0 days 00:01:16.589000,HARD,1.0,,,2021,5
TSU,53.0,0 days 00:01:16.319000,HARD,1.0,,,2021,5
TSU,54.0,0 days 00:01:16.334000,HARD,1.0,,,2021,5
TSU,55.0,0 days 00:01:15.983000,HARD,1.0,,,2021,5
TSU,56.0,0 days 00:01:15.919000,HARD,1.0,,,2021,5
TSU,57.0,0 days 00:01:16.108000,HARD,1.0,,,2021,5
TSU,58.0,0 days 00:01:15.975000,HARD,1.0,,,2021,5
TSU,59.0,0 days 00:01:15.777000,HARD,1.0,,,2021,5
TSU,60.0,0 days 00:01:15.852000,HARD,1.0,,,2021,5
TSU,61.0,0 days 00:01:16.161000,HARD,1.0,,,2021,5
TSU,62.0,0 days 00:01:16.180000,HARD,1.0,,,2021,5
TSU,63.0,0 days 00:01:15.805000,HARD,1.0,,,2021,5
TSU,64.0,0 days 00:01:34.429000,HARD,1.0,0 days 01:56:09.006000,,2021,5
TSU,65.0,0 days 00:01:18.804000,SOFT,2.0,,0 days 01:56:33.232000,2021,5
TSU,66.0,0 days 00:01:14.037000,SOFT,2.0,,,2021,5
TSU,67.0,0 days 00:01:14.077000,SOFT,2.0,,,2021,5
TSU,68.0,0 days 00:01:15.671000,SOFT,2.0,,,2021,5
TSU,69.0,0 days 00:01:16.035000,SOFT,2.0,,,2021,5
TSU,70.0,0 days 00:01:16.821000,SOFT,2.0,,,2021,5
TSU,71.0,0 days 00:01:17.195000,SOFT,2.0,,,2021,5
TSU,72.0,0 days 00:01:16.787000,SOFT,2.0,,,2021,5
TSU,73.0,0 days 00:01:16.159000,SOFT,2.0,,,2021,5
TSU,74.0,0 days 00:01:17.043000,SOFT,2.0,,,2021,5
TSU,75.0,0 days 00:01:16.538000,SOFT,2.0,,,2021,5
TSU,76.0,0 days 00:01:16.575000,SOFT,2.0,,,2021,5
TSU,77.0,0 days 00:01:17.092000,SOFT,2.0,,,2021,5
MAZ,1.0,0 days 00:01:38.076000,SOFT,1.0,,,2021,5
MAZ,2.0,0 days 00:01:21.965000,SOFT,1.0,,,2021,5
MAZ,3.0,0 days 00:01:20.730000,SOFT,1.0,,,2021,5
MAZ,4.0,0 days 00:01:19.805000,SOFT,1.0,,,2021,5
MAZ,5.0,0 days 00:01:19.598000,SOFT,1.0,,,2021,5
MAZ,6.0,0 days 00:01:19.839000,SOFT,1.0,,,2021,5
MAZ,7.0,0 days 00:01:19.535000,SOFT,1.0,,,2021,5
MAZ,8.0,0 days 00:01:19.281000,SOFT,1.0,,,2021,5
MAZ,9.0,0 days 00:01:18.932000,SOFT,1.0,,,2021,5
MAZ,10.0,0 days 00:01:18.872000,SOFT,1.0,,,2021,5
MAZ,11.0,0 days 00:01:19.018000,SOFT,1.0,,,2021,5
MAZ,12.0,0 days 00:01:18.904000,SOFT,1.0,,,2021,5
MAZ,13.0,0 days 00:01:19.287000,SOFT,1.0,,,2021,5
MAZ,14.0,0 days 00:01:19.422000,SOFT,1.0,,,2021,5
MAZ,15.0,0 days 00:01:18.949000,SOFT,1.0,,,2021,5
MAZ,16.0,0 days 00:01:18.804000,SOFT,1.0,,,2021,5
MAZ,17.0,0 days 00:01:19.249000,SOFT,1.0,,,2021,5
MAZ,18.0,0 days 00:01:19.163000,SOFT,1.0,,,2021,5
MAZ,19.0,0 days 00:01:18.674000,SOFT,1.0,,,2021,5
MAZ,20.0,0 days 00:01:18.862000,SOFT,1.0,,,2021,5
MAZ,21.0,0 days 00:01:19.110000,SOFT,1.0,,,2021,5
MAZ,22.0,0 days 00:01:20.825000,SOFT,1.0,,,2021,5
MAZ,23.0,0 days 00:01:22.077000,SOFT,1.0,,,2021,5
MAZ,24.0,0 days 00:01:24.946000,SOFT,1.0,,,2021,5
MAZ,25.0,0 days 00:01:22.756000,SOFT,1.0,,,2021,5
MAZ,26.0,0 days 00:01:19.064000,SOFT,1.0,,,2021,5
MAZ,27.0,0 days 00:01:18.695000,SOFT,1.0,,,2021,5
MAZ,28.0,0 days 00:01:19.503000,SOFT,1.0,,,2021,5
MAZ,29.0,0 days 00:01:19.289000,SOFT,1.0,,,2021,5
MAZ,30.0,0 days 00:01:22.719000,SOFT,1.0,,,2021,5
MAZ,31.0,0 days 00:01:23.783000,SOFT,1.0,,,2021,5
MAZ,32.0,0 days 00:01:19.230000,SOFT,1.0,,,2021,5
MAZ,33.0,0 days 00:01:19.038000,SOFT,1.0,,,2021,5
MAZ,34.0,0 days 00:01:36.881000,SOFT,1.0,0 days 01:18:25.575000,,2021,5
MAZ,35.0,0 days 00:01:22.270000,HARD,2.0,,0 days 01:18:50.525000,2021,5
MAZ,36.0,0 days 00:01:18.661000,HARD,2.0,,,2021,5
MAZ,37.0,0 days 00:01:17.773000,HARD,2.0,,,2021,5
MAZ,38.0,0 days 00:01:17.976000,HARD,2.0,,,2021,5
MAZ,39.0,0 days 00:01:21.209000,HARD,2.0,,,2021,5
MAZ,40.0,0 days 00:01:20.120000,HARD,2.0,,,2021,5
MAZ,41.0,0 days 00:01:20.018000,HARD,2.0,,,2021,5
MAZ,42.0,0 days 00:01:20.555000,HARD,2.0,,,2021,5
MAZ,43.0,0 days 00:01:22.757000,HARD,2.0,,,2021,5
MAZ,44.0,0 days 00:01:21.445000,HARD,2.0,,,2021,5
MAZ,45.0,0 days 00:01:23.941000,HARD,2.0,,,2021,5
MAZ,46.0,0 days 00:01:22.519000,HARD,2.0,,,2021,5
MAZ,47.0,0 days 00:01:17.651000,HARD,2.0,,,2021,5
MAZ,48.0,0 days 00:01:17.407000,HARD,2.0,,,2021,5
MAZ,49.0,0 days 00:01:17.221000,HARD,2.0,,,2021,5
MAZ,50.0,0 days 00:01:16.917000,HARD,2.0,,,2021,5
MAZ,51.0,0 days 00:01:16.883000,HARD,2.0,,,2021,5
MAZ,52.0,0 days 00:01:16.919000,HARD,2.0,,,2021,5
MAZ,53.0,0 days 00:01:16.901000,HARD,2.0,,,2021,5
MAZ,54.0,0 days 00:01:16.899000,HARD,2.0,,,2021,5
MAZ,55.0,0 days 00:01:17.089000,HARD,2.0,,,2021,5
MAZ,56.0,0 days 00:01:17.638000,HARD,2.0,,,2021,5
MAZ,57.0,0 days 00:01:17.517000,HARD,2.0,,,2021,5
MAZ,58.0,0 days 00:01:17.890000,HARD,2.0,,,2021,5
MAZ,59.0,0 days 00:01:21.993000,HARD,2.0,,,2021,5
MAZ,60.0,0 days 00:01:17.499000,HARD,2.0,,,2021,5
MAZ,61.0,0 days 00:01:19.733000,HARD,2.0,,,2021,5
MAZ,62.0,0 days 00:01:17.422000,HARD,2.0,,,2021,5
MAZ,63.0,0 days 00:01:16.868000,HARD,2.0,,,2021,5
MAZ,64.0,0 days 00:01:16.866000,HARD,2.0,,,2021,5
MAZ,65.0,0 days 00:01:17.046000,HARD,2.0,,,2021,5
MAZ,66.0,0 days 00:01:17.107000,HARD,2.0,,,2021,5
MAZ,67.0,0 days 00:01:17.105000,HARD,2.0,,,2021,5
MAZ,68.0,0 days 00:01:20.632000,HARD,2.0,,,2021,5
MAZ,69.0,0 days 00:01:17.133000,HARD,2.0,,,2021,5
MAZ,70.0,0 days 00:01:17.303000,HARD,2.0,,,2021,5
MAZ,71.0,0 days 00:01:17.632000,HARD,2.0,,,2021,5
MAZ,72.0,0 days 00:01:17.276000,HARD,2.0,,,2021,5
MAZ,73.0,0 days 00:01:17.252000,HARD,2.0,,,2021,5
MAZ,74.0,0 days 00:01:17.786000,HARD,2.0,,,2021,5
MAZ,75.0,0 days 00:01:17.153000,HARD,2.0,,,2021,5
MSC,1.0,0 days 00:01:37.443000,SOFT,1.0,,,2021,5
MSC,2.0,0 days 00:01:22.045000,SOFT,1.0,,,2021,5
MSC,3.0,0 days 00:01:20.586000,SOFT,1.0,,,2021,5
MSC,4.0,0 days 00:01:19.930000,SOFT,1.0,,,2021,5
MSC,5.0,0 days 00:01:19.362000,SOFT,1.0,,,2021,5
MSC,6.0,0 days 00:01:19.782000,SOFT,1.0,,,2021,5
MSC,7.0,0 days 00:01:19.247000,SOFT,1.0,,,2021,5
MSC,8.0,0 days 00:01:19.041000,SOFT,1.0,,,2021,5
MSC,9.0,0 days 00:01:19.004000,SOFT,1.0,,,2021,5
MSC,10.0,0 days 00:01:18.672000,SOFT,1.0,,,2021,5
MSC,11.0,0 days 00:01:18.575000,SOFT,1.0,,,2021,5
MSC,12.0,0 days 00:01:18.674000,SOFT,1.0,,,2021,5
MSC,13.0,0 days 00:01:18.992000,SOFT,1.0,,,2021,5
MSC,14.0,0 days 00:01:18.579000,SOFT,1.0,,,2021,5
MSC,15.0,0 days 00:01:18.294000,SOFT,1.0,,,2021,5
MSC,16.0,0 days 00:01:18.751000,SOFT,1.0,,,2021,5
MSC,17.0,0 days 00:01:18.580000,SOFT,1.0,,,2021,5
MSC,18.0,0 days 00:01:18.621000,SOFT,1.0,,,2021,5
MSC,19.0,0 days 00:01:18.909000,SOFT,1.0,,,2021,5
MSC,20.0,0 days 00:01:18.533000,SOFT,1.0,,,2021,5
MSC,21.0,0 days 00:01:18.533000,SOFT,1.0,,,2021,5
MSC,22.0,0 days 00:01:18.759000,SOFT,1.0,,,2021,5
MSC,23.0,0 days 00:01:18.495000,SOFT,1.0,,,2021,5
MSC,24.0,0 days 00:01:20.781000,SOFT,1.0,,,2021,5
MSC,25.0,0 days 00:01:22.457000,SOFT,1.0,,,2021,5
MSC,26.0,0 days 00:01:23.437000,SOFT,1.0,,,2021,5
MSC,27.0,0 days 00:01:29.167000,SOFT,1.0,,,2021,5
MSC,28.0,0 days 00:01:27.965000,SOFT,1.0,,,2021,5
MSC,29.0,0 days 00:01:31.596000,SOFT,1.0,,,2021,5
MSC,30.0,0 days 00:01:23.951000,SOFT,1.0,,,2021,5
MSC,31.0,0 days 00:01:26.779000,SOFT,1.0,,,2021,5
MSC,32.0,0 days 00:01:20.091000,SOFT,1.0,,,2021,5
MSC,33.0,0 days 00:01:17.770000,SOFT,1.0,,,2021,5
MSC,34.0,0 days 00:01:17.438000,SOFT,1.0,,,2021,5
MSC,35.0,0 days 00:01:19.106000,SOFT,1.0,,,2021,5
MSC,36.0,0 days 00:01:18.665000,SOFT,1.0,,,2021,5
MSC,37.0,0 days 00:01:35.956000,SOFT,1.0,0 days 01:22:43.663000,,2021,5
MSC,38.0,0 days 00:01:26.398000,HARD,2.0,,0 days 01:23:08.214000,2021,5
MSC,39.0,0 days 00:01:24.818000,HARD,2.0,,,2021,5
MSC,40.0,0 days 00:01:21.030000,HARD,2.0,,,2021,5
MSC,41.0,0 days 00:01:17.591000,HARD,2.0,,,2021,5
MSC,42.0,0 days 00:01:16.814000,HARD,2.0,,,2021,5
MSC,43.0,0 days 00:01:17.825000,HARD,2.0,,,2021,5
MSC,44.0,0 days 00:01:17.867000,HARD,2.0,,,2021,5
MSC,45.0,0 days 00:01:17.852000,HARD,2.0,,,2021,5
MSC,46.0,0 days 00:01:17.289000,HARD,2.0,,,2021,5
MSC,47.0,0 days 00:01:17.434000,HARD,2.0,,,2021,5
MSC,48.0,0 days 00:01:17.682000,HARD,2.0,,,2021,5
MSC,49.0,0 days 00:01:16.940000,HARD,2.0,,,2021,5
MSC,50.0,0 days 00:01:16.520000,HARD,2.0,,,2021,5
MSC,51.0,0 days 00:01:16.425000,HARD,2.0,,,2021,5
MSC,52.0,0 days 00:01:16.805000,HARD,2.0,,,2021,5
MSC,53.0,0 days 00:01:16.767000,HARD,2.0,,,2021,5
MSC,54.0,0 days 00:01:16.564000,HARD,2.0,,,2021,5
MSC,55.0,0 days 00:01:16.624000,HARD,2.0,,,2021,5
MSC,56.0,0 days 00:01:17.182000,HARD,2.0,,,2021,5
MSC,57.0,0 days 00:01:17.915000,HARD,2.0,,,2021,5
MSC,58.0,0 days 00:01:19.485000,HARD,2.0,,,2021,5
MSC,59.0,0 days 00:01:17.713000,HARD,2.0,,,2021,5
MSC,60.0,0 days 00:01:19.102000,HARD,2.0,,,2021,5
MSC,61.0,0 days 00:01:18.282000,HARD,2.0,,,2021,5
MSC,62.0,0 days 00:01:17.745000,HARD,2.0,,,2021,5
MSC,63.0,0 days 00:01:17.133000,HARD,2.0,,,2021,5
MSC,64.0,0 days 00:01:17.375000,HARD,2.0,,,2021,5
MSC,65.0,0 days 00:01:17.779000,HARD,2.0,,,2021,5
MSC,66.0,0 days 00:01:21.412000,HARD,2.0,,,2021,5
MSC,67.0,0 days 00:01:17.582000,HARD,2.0,,,2021,5
MSC,68.0,0 days 00:01:16.719000,HARD,2.0,,,2021,5
MSC,69.0,0 days 00:01:16.763000,HARD,2.0,,,2021,5
MSC,70.0,0 days 00:01:16.847000,HARD,2.0,,,2021,5
MSC,71.0,0 days 00:01:16.778000,HARD,2.0,,,2021,5
MSC,72.0,0 days 00:01:16.837000,HARD,2.0,,,2021,5
MSC,73.0,0 days 00:01:17.064000,HARD,2.0,,,2021,5
MSC,74.0,0 days 00:01:17.162000,HARD,2.0,,,2021,5
MSC,75.0,0 days 00:01:17.633000,HARD,2.0,,,2021,5
BOT,1.0,0 days 00:01:23.015000,SOFT,1.0,,,2021,5
BOT,2.0,0 days 00:01:17.613000,SOFT,1.0,,,2021,5
BOT,3.0,0 days 00:01:17.329000,SOFT,1.0,,,2021,5
BOT,4.0,0 days 00:01:17.154000,SOFT,1.0,,,2021,5
BOT,5.0,0 days 00:01:17.236000,SOFT,1.0,,,2021,5
BOT,6.0,0 days 00:01:16.863000,SOFT,1.0,,,2021,5
BOT,7.0,0 days 00:01:17.082000,SOFT,1.0,,,2021,5
BOT,8.0,0 days 00:01:16.751000,SOFT,1.0,,,2021,5
BOT,9.0,0 days 00:01:16.961000,SOFT,1.0,,,2021,5
BOT,10.0,0 days 00:01:17.012000,SOFT,1.0,,,2021,5
BOT,11.0,0 days 00:01:16.575000,SOFT,1.0,,,2021,5
BOT,12.0,0 days 00:01:16.540000,SOFT,1.0,,,2021,5
BOT,13.0,0 days 00:01:16.040000,SOFT,1.0,,,2021,5
BOT,14.0,0 days 00:01:16.028000,SOFT,1.0,,,2021,5
BOT,15.0,0 days 00:01:15.974000,SOFT,1.0,,,2021,5
BOT,16.0,0 days 00:01:16.275000,SOFT,1.0,,,2021,5
BOT,17.0,0 days 00:01:15.914000,SOFT,1.0,,,2021,5
BOT,18.0,0 days 00:01:15.706000,SOFT,1.0,,,2021,5
BOT,19.0,0 days 00:01:15.908000,SOFT,1.0,,,2021,5
BOT,20.0,0 days 00:01:16.335000,SOFT,1.0,,,2021,5
BOT,21.0,0 days 00:01:16.600000,SOFT,1.0,,,2021,5
BOT,22.0,0 days 00:01:16.471000,SOFT,1.0,,,2021,5
BOT,23.0,0 days 00:01:16.641000,SOFT,1.0,,,2021,5
BOT,24.0,0 days 00:01:17.198000,SOFT,1.0,,,2021,5
BOT,25.0,0 days 00:01:16.543000,SOFT,1.0,,,2021,5
BOT,26.0,0 days 00:01:16.687000,SOFT,1.0,,,2021,5
BOT,27.0,0 days 00:01:16.247000,SOFT,1.0,,,2021,5
BOT,28.0,0 days 00:01:16.034000,SOFT,1.0,,,2021,5
BOT,29.0,0 days 00:01:16.265000,SOFT,1.0,,,2021,5
BOT,30.0,,SOFT,1.0,0 days 01:11:12.283000,,2021,5
LEC,1.0,,SOFT,1.0,,,2021,5
GAS,1.0,0 days 00:01:55.240000,SOFT,1.0,,,2021,6
GAS,2.0,0 days 00:01:49.031000,SOFT,1.0,,,2021,6
GAS,3.0,0 days 00:01:49.207000,SOFT,1.0,,,2021,6
GAS,4.0,0 days 00:01:47.938000,SOFT,1.0,,,2021,6
GAS,5.0,0 days 00:01:47.643000,SOFT,1.0,,,2021,6
GAS,6.0,0 days 00:01:47.915000,SOFT,1.0,,,2021,6
GAS,7.0,0 days 00:01:47.705000,SOFT,1.0,,,2021,6
GAS,8.0,0 days 00:01:47.396000,SOFT,1.0,,,2021,6
GAS,9.0,0 days 00:01:47.410000,SOFT,1.0,,,2021,6
GAS,10.0,0 days 00:01:47.098000,SOFT,1.0,,,2021,6
GAS,11.0,0 days 00:01:51.282000,SOFT,1.0,0 days 00:53:56.378000,,2021,6
GAS,12.0,0 days 00:02:04.046000,HARD,2.0,,0 days 00:54:16.561000,2021,6
GAS,13.0,0 days 00:01:47.362000,HARD,2.0,,,2021,6
GAS,14.0,0 days 00:01:47.880000,HARD,2.0,,,2021,6
GAS,15.0,0 days 00:01:46.929000,HARD,2.0,,,2021,6
GAS,16.0,0 days 00:01:47.048000,HARD,2.0,,,2021,6
GAS,17.0,0 days 00:01:47.607000,HARD,2.0,,,2021,6
GAS,18.0,0 days 00:01:47.353000,HARD,2.0,,,2021,6
GAS,19.0,0 days 00:01:46.751000,HARD,2.0,,,2021,6
GAS,20.0,0 days 00:01:46.923000,HARD,2.0,,,2021,6
GAS,21.0,0 days 00:01:46.675000,HARD,2.0,,,2021,6
GAS,22.0,0 days 00:01:46.781000,HARD,2.0,,,2021,6
GAS,23.0,0 days 00:01:46.625000,HARD,2.0,,,2021,6
GAS,24.0,0 days 00:01:47.113000,HARD,2.0,,,2021,6
GAS,25.0,0 days 00:01:46.957000,HARD,2.0,,,2021,6
GAS,26.0,0 days 00:01:46.735000,HARD,2.0,,,2021,6
GAS,27.0,0 days 00:01:46.801000,HARD,2.0,,,2021,6
GAS,28.0,0 days 00:01:46.585000,HARD,2.0,,,2021,6
GAS,29.0,0 days 00:01:46.362000,HARD,2.0,,,2021,6
GAS,30.0,0 days 00:01:46.856000,HARD,2.0,,,2021,6
GAS,31.0,0 days 00:02:18.563000,HARD,2.0,,,2021,6
GAS,32.0,,HARD,2.0,,,2021,6
GAS,33.0,,HARD,2.0,,,2021,6
GAS,34.0,,HARD,2.0,,,2021,6
GAS,35.0,,HARD,2.0,,,2021,6
GAS,36.0,0 days 00:01:51.912000,HARD,2.0,,,2021,6
GAS,37.0,0 days 00:01:48.223000,HARD,2.0,,,2021,6
GAS,38.0,0 days 00:01:46.332000,HARD,2.0,,,2021,6
GAS,39.0,0 days 00:01:46.032000,HARD,2.0,,,2021,6
GAS,40.0,0 days 00:01:45.380000,HARD,2.0,,,2021,6
GAS,41.0,0 days 00:01:45.486000,HARD,2.0,,,2021,6
GAS,42.0,0 days 00:01:45.266000,HARD,2.0,,,2021,6
GAS,43.0,0 days 00:01:45.669000,HARD,2.0,,,2021,6
GAS,44.0,0 days 00:01:45.220000,HARD,2.0,,,2021,6
GAS,45.0,0 days 00:01:45.442000,HARD,2.0,,,2021,6
GAS,46.0,0 days 00:01:45.449000,HARD,2.0,,,2021,6
GAS,47.0,0 days 00:02:13.442000,HARD,2.0,0 days 02:03:46.043000,,2021,6
GAS,48.0,,HARD,3.0,0 days 02:06:52.845000,0 days 02:04:01.120000,2021,6
GAS,49.0,,SOFT,4.0,,0 days 02:40:14.719000,2021,6
GAS,50.0,,SOFT,4.0,,,2021,6
GAS,51.0,0 days 00:01:45.588000,SOFT,4.0,,,2021,6
PER,1.0,0 days 00:01:54.523000,SOFT,1.0,,,2021,6
PER,2.0,0 days 00:01:49.180000,SOFT,1.0,,,2021,6
PER,3.0,0 days 00:01:48.644000,SOFT,1.0,,,2021,6
PER,4.0,0 days 00:01:47.842000,SOFT,1.0,,,2021,6
PER,5.0,0 days 00:01:47.157000,SOFT,1.0,,,2021,6
PER,6.0,0 days 00:01:47.513000,SOFT,1.0,,,2021,6
PER,7.0,0 days 00:01:47.046000,SOFT,1.0,,,2021,6
PER,8.0,0 days 00:01:47.273000,SOFT,1.0,,,2021,6
PER,9.0,0 days 00:01:47.415000,SOFT,1.0,,,2021,6
PER,10.0,0 days 00:01:46.881000,SOFT,1.0,,,2021,6
PER,11.0,0 days 00:01:47.497000,SOFT,1.0,,,2021,6
PER,12.0,0 days 00:01:46.800000,SOFT,1.0,,,2021,6
PER,13.0,0 days 00:01:49.960000,SOFT,1.0,0 days 00:57:26.235000,,2021,6
PER,14.0,0 days 00:02:04.379000,HARD,2.0,,0 days 00:57:48.080000,2021,6
PER,15.0,0 days 00:01:45.868000,HARD,2.0,,,2021,6
PER,16.0,0 days 00:01:46.341000,HARD,2.0,,,2021,6
PER,17.0,0 days 00:01:46.122000,HARD,2.0,,,2021,6
PER,18.0,0 days 00:01:46.063000,HARD,2.0,,,2021,6
PER,19.0,0 days 00:01:45.798000,HARD,2.0,,,2021,6
PER,20.0,0 days 00:01:45.837000,HARD,2.0,,,2021,6
PER,21.0,0 days 00:01:45.722000,HARD,2.0,,,2021,6
PER,22.0,0 days 00:01:45.898000,HARD,2.0,,,2021,6
PER,23.0,0 days 00:01:45.616000,HARD,2.0,,,2021,6
PER,24.0,0 days 00:01:45.591000,HARD,2.0,,,2021,6
PER,25.0,0 days 00:01:45.605000,HARD,2.0,,,2021,6
PER,26.0,0 days 00:01:46.973000,HARD,2.0,,,2021,6
PER,27.0,0 days 00:01:45.995000,HARD,2.0,,,2021,6
PER,28.0,0 days 00:01:45.860000,HARD,2.0,,,2021,6
PER,29.0,0 days 00:01:45.810000,HARD,2.0,,,2021,6
PER,30.0,0 days 00:01:46.023000,HARD,2.0,,,2021,6
PER,31.0,0 days 00:02:15.567000,HARD,2.0,,,2021,6
PER,32.0,,HARD,2.0,,,2021,6
PER,33.0,,HARD,2.0,,,2021,6
PER,34.0,,HARD,2.0,,,2021,6
PER,35.0,,HARD,2.0,,,2021,6
PER,36.0,0 days 00:01:49.238000,HARD,2.0,,,2021,6
PER,37.0,0 days 00:01:46.516000,HARD,2.0,,,2021,6
PER,38.0,0 days 00:01:45.889000,HARD,2.0,,,2021,6
PER,39.0,0 days 00:01:45.405000,HARD,2.0,,,2021,6
PER,40.0,0 days 00:01:45.196000,HARD,2.0,,,2021,6
PER,41.0,0 days 00:01:44.950000,HARD,2.0,,,2021,6
PER,42.0,0 days 00:01:45.051000,HARD,2.0,,,2021,6
PER,43.0,0 days 00:01:44.794000,HARD,2.0,,,2021,6
PER,44.0,0 days 00:01:44.873000,HARD,2.0,,,2021,6
PER,45.0,0 days 00:01:44.687000,HARD,2.0,,,2021,6
PER,46.0,0 days 00:01:44.735000,HARD,2.0,,,2021,6
PER,47.0,0 days 00:02:16.165000,HARD,2.0,0 days 02:03:39.425000,,2021,6
PER,48.0,,HARD,3.0,0 days 02:06:46.169000,0 days 02:03:54.769000,2021,6
PER,49.0,,SOFT,4.0,,0 days 02:40:04.668000,2021,6
PER,50.0,,SOFT,4.0,,,2021,6
PER,51.0,0 days 00:01:44.703000,SOFT,4.0,,,2021,6
ALO,1.0,0 days 00:01:57.109000,SOFT,1.0,,,2021,6
ALO,2.0,0 days 00:01:50.062000,SOFT,1.0,,,2021,6
ALO,3.0,0 days 00:01:48.760000,SOFT,1.0,,,2021,6
ALO,4.0,0 days 00:01:48.662000,SOFT,1.0,,,2021,6
ALO,5.0,0 days 00:01:48.448000,SOFT,1.0,,,2021,6
ALO,6.0,0 days 00:01:48.932000,SOFT,1.0,,,2021,6
ALO,7.0,0 days 00:01:54.515000,SOFT,1.0,0 days 00:46:55.890000,,2021,6
ALO,8.0,0 days 00:02:05.508000,HARD,2.0,,0 days 00:47:15.130000,2021,6
ALO,9.0,0 days 00:01:48.046000,HARD,2.0,,,2021,6
ALO,10.0,0 days 00:01:49.436000,HARD,2.0,,,2021,6
ALO,11.0,0 days 00:01:49.303000,HARD,2.0,,,2021,6
ALO,12.0,0 days 00:01:48.142000,HARD,2.0,,,2021,6
ALO,13.0,0 days 00:01:48.233000,HARD,2.0,,,2021,6
ALO,14.0,0 days 00:01:48.362000,HARD,2.0,,,2021,6
ALO,15.0,0 days 00:01:48.101000,HARD,2.0,,,2021,6
ALO,16.0,0 days 00:01:48.945000,HARD,2.0,,,2021,6
ALO,17.0,0 days 00:01:48.420000,HARD,2.0,,,2021,6
ALO,18.0,0 days 00:01:48.131000,HARD,2.0,,,2021,6
ALO,19.0,0 days 00:01:48.250000,HARD,2.0,,,2021,6
ALO,20.0,0 days 00:01:47.835000,HARD,2.0,,,2021,6
ALO,21.0,0 days 00:01:47.927000,HARD,2.0,,,2021,6
ALO,22.0,0 days 00:01:47.669000,HARD,2.0,,,2021,6
ALO,23.0,0 days 00:01:47.528000,HARD,2.0,,,2021,6
ALO,24.0,0 days 00:01:47.225000,HARD,2.0,,,2021,6
ALO,25.0,0 days 00:01:47.344000,HARD,2.0,,,2021,6
ALO,26.0,0 days 00:01:47.613000,HARD,2.0,,,2021,6
ALO,27.0,0 days 00:01:48.973000,HARD,2.0,,,2021,6
